ymdhms,sunshine,humdt,wnd_spd,visiblt,cloud2,cloud,grd_temprt,wnd_dir,dewpnt,steampressr,temprt,mincloud,rain,pressr,seapressr,snow
2020060309,0.0,79.0,1.0,1018.0,10.0,10.0,21.0,50.0,15.5,17.6,19.3,4.0,0.0,986.2,1005.0,0.0
2020060310,0.0,80.0,1.1,1034.0,10.0,10.0,22.0,110.0,16.4,18.6,20.0,3.0,0.0,986.0,1004.9,0.0
2020060311,0.0,79.0,1.4,1270.0,9.0,10.0,27.6,90.0,17.7,20.2,21.6,3.0,0.0,986.3,1005.1,0.0
2020060312,0.0,76.0,1.8,1821.0,4.0,10.0,29.2,180.0,18.2,20.9,22.7,5.0,0.0,986.1,1004.8,0.0
2020060313,0.0,74.0,1.9,1510.0,8.0,8.0,29.6,160.0,18.3,21.0,23.2,5.0,0.0,985.4,1004.0,0.0
2020060314,0.2,73.0,2.9,1505.0,7.0,7.0,30.8,160.0,18.4,21.2,23.6,7.0,0.0,985.0,1003.5,0.0
2020060315,0.0,74.0,3.3,1486.0,9.0,9.0,30.6,180.0,18.8,21.7,23.8,7.0,0.0,984.8,1003.3,0.0
2020060316,0.3,76.0,3.8,1078.0,5.0,6.0,31.5,160.0,19.0,22.0,23.5,10.0,0.0,984.6,1003.1,0.0
2020060317,0.6,75.0,2.8,477.0,2.0,8.0,31.0,160.0,19.0,22.0,23.8,10.0,0.0,984.2,1002.7,0.0
2020060318,1.0,76.0,3.5,616.0,0.0,6.0,28.3,180.0,18.9,21.8,23.4,10.333333333333334,0.0,983.9,1002.4,0.0
2020060319,0.1,83.0,4.1,426.0,0.0,5.0,22.6,180.0,19.0,22.0,22.1,10.666666666666666,0.0,984.5,1003.2,0.0
2020060320,0.0,86.0,1.1,387.0,3.0,6.0,21.6,50.0,18.8,21.7,21.3,11.0,0.0,984.9,1003.7,0.0
2020060405,0.0,99.0,0.3,286.0,6.0,6.0,17.9,0.0,17.7,20.2,17.9,6.0,0.0,984.7,1003.7,0.0
2020060406,0.0,93.0,2.3,726.0,4.0,4.0,18.0,270.0,18.2,20.9,19.4,7.0,0.0,985.0,1003.8,0.0
2020060407,0.0,86.0,1.8,878.0,1.0,1.0,20.3,270.0,18.5,21.3,21.0,5.0,0.0,985.2,1004.0,0.0
2020060408,0.0,81.0,3.5,847.0,4.0,4.0,22.4,290.0,18.7,21.6,22.2,5.0,0.0,985.5,1004.2,0.0
2020060409,0.9,77.0,4.1,1090.0,1.0,4.0,26.6,270.0,18.9,21.8,23.2,25.0,0.0,985.3,1003.9,0.0
2020060410,1.0,71.0,4.2,1173.0,0.0,5.0,31.9,250.0,19.1,22.1,24.8,45.0,0.0,985.2,1003.8,0.0
2020060411,1.0,61.0,3.7,1522.0,1.0,4.0,38.0,250.0,18.2,20.9,26.4,65.0,0.0,984.9,1003.3,0.0
2020060412,1.0,53.0,3.5,1680.0,0.0,4.0,42.7,270.0,17.9,20.5,28.5,65.36363636363636,0.0,984.8,1003.1,0.0
2020060413,1.0,49.0,2.6,1369.0,0.0,2.0,46.1,320.0,17.4,19.9,29.3,65.72727272727273,0.0,984.6,1002.8,0.0
2020060414,1.0,44.0,3.3,1491.0,0.0,5.0,46.3,270.0,16.6,18.9,30.3,66.0909090909091,0.0,984.2,1002.4,0.0
2020060415,1.0,43.0,3.6,1489.0,0.0,5.0,44.8,270.0,16.6,18.9,30.7,66.45454545454545,0.0,984.2,1002.4,0.0
2020060416,1.0,44.0,3.2,1489.0,0.0,3.0,43.0,270.0,17.2,19.6,30.9,66.81818181818181,0.0,984.2,1002.4,0.0
2020060417,1.0,49.0,3.2,1428.0,0.0,5.0,38.6,250.0,18.4,21.2,30.4,67.18181818181819,0.0,983.7,1001.9,0.0
2020060418,1.0,54.0,3.8,1106.0,0.0,7.0,33.6,270.0,18.7,21.6,29.0,67.54545454545455,0.0,984.3,1002.5,0.0
2020060419,0.6,60.0,2.3,1168.0,0.0,4.0,28.1,270.0,18.8,21.7,27.3,67.9090909090909,0.0,984.9,1003.3,0.0
2020060420,0.0,66.0,2.5,1143.0,0.0,6.0,24.5,290.0,18.6,21.4,25.5,68.27272727272727,0.0,985.5,1004.0,0.0
2020060505,0.0,98.0,0.3,425.0,0.0,4.0,16.2,0.0,16.1,18.3,16.5,68.63636363636364,0.0,987.3,1006.5,0.0
2020060506,0.0,98.0,0.3,565.0,0.0,6.0,16.9,0.0,17.2,19.6,17.6,69.0,0.0,987.3,1006.3,0.0
2020060507,0.0,88.0,1.6,978.0,0.0,6.0,19.3,230.0,18.6,21.4,20.7,69.36363636363636,0.0,987.6,1006.5,0.0
2020060508,0.0,79.0,2.7,1240.0,0.0,7.0,22.6,250.0,18.6,21.4,22.5,69.72727272727273,0.0,987.9,1006.6,0.0
2020060509,0.0,72.0,3.1,1079.0,0.0,9.0,26.9,270.0,19.1,22.1,24.5,70.0909090909091,0.0,987.7,1006.2,0.0
2020060510,0.0,67.0,3.0,1047.0,0.0,8.0,30.6,270.0,19.4,22.5,26.1,70.45454545454545,0.0,987.8,1006.3,0.0
2020060511,0.8,59.0,3.4,949.0,0.0,8.0,34.6,270.0,18.9,21.8,27.7,70.81818181818181,0.0,987.7,1006.1,0.0
2020060512,1.0,58.0,3.0,946.0,1.0,8.0,38.0,270.0,19.4,22.5,28.5,71.18181818181819,0.0,987.2,1005.5,0.0
2020060513,1.0,54.0,3.0,968.0,0.0,6.0,42.1,250.0,19.3,22.4,29.6,71.54545454545455,0.0,987.3,1005.6,0.0
2020060514,1.0,48.0,4.0,1157.0,0.0,7.0,44.2,270.0,18.3,21.0,30.6,71.9090909090909,0.0,986.8,1005.0,0.0
2020060515,1.0,47.0,2.6,1165.0,0.0,7.0,43.7,270.0,18.4,21.2,31.1,72.27272727272728,0.0,986.6,1004.8,0.0
2020060516,1.0,49.0,2.0,953.0,0.0,6.0,43.0,250.0,19.6,22.8,31.7,72.63636363636364,0.0,986.3,1004.5,0.0
2020060517,0.9,61.0,3.0,1081.0,1.0,8.0,37.7,180.0,21.4,25.5,29.8,73.0,0.0,986.2,1004.5,0.0
2020060518,0.4,69.0,2.6,863.0,0.0,7.0,31.6,160.0,21.3,25.3,27.6,55.25,0.0,986.5,1004.9,0.0
2020060519,0.0,76.0,1.1,1085.0,0.0,8.0,27.6,160.0,21.2,25.2,25.8,37.5,0.0,987.0,1005.5,0.0
2020060520,0.0,81.0,0.5,1098.0,0.0,9.0,25.0,70.0,21.0,24.9,24.5,19.75,0.0,987.5,1006.0,0.0
2020060605,0.0,92.0,0.1,418.0,9.0,9.0,21.1,0.0,19.3,22.4,20.7,2.0,0.0,988.6,1007.5,0.0
2020060606,0.0,92.0,0.6,324.0,10.0,10.0,21.0,110.0,19.0,22.0,20.4,2.0,0.0,988.7,1007.6,0.0
2020060607,0.0,92.0,2.1,252.0,10.0,10.0,21.1,180.0,18.6,21.4,20.0,2.0,0.0,989.0,1008.0,0.0
2020060608,0.0,93.0,2.0,218.0,9.0,9.0,21.5,180.0,18.7,21.6,19.9,2.0,0.0,989.3,1008.3,0.0
2020060609,0.0,87.0,1.3,312.0,9.0,9.0,23.6,160.0,18.9,21.8,21.2,3.0,0.0,989.6,1008.5,0.0
2020060610,0.0,81.0,2.5,429.0,8.0,8.0,28.3,180.0,19.1,22.1,22.6,4.0,0.0,989.5,1008.2,0.0
2020060611,0.5,73.0,1.8,601.0,6.0,8.0,34.7,180.0,19.5,22.7,24.7,7.0,0.0,989.4,1008.1,0.0
2020060612,1.0,63.0,2.9,855.0,1.0,6.0,41.9,200.0,18.4,21.2,26.1,8.5,0.0,989.0,1007.5,0.0
2020060613,1.0,59.0,2.9,779.0,0.0,5.0,44.1,200.0,18.2,20.9,27.0,10.0,0.0,988.4,1006.9,0.0
2020060614,1.0,59.0,3.0,766.0,0.0,4.0,45.2,180.0,18.8,21.7,27.6,11.5,0.0,988.2,1006.6,0.0
2020060615,1.0,60.0,3.5,809.0,0.0,5.0,43.5,180.0,18.5,21.3,27.0,13.0,0.0,987.8,1006.2,0.0
2020060616,1.0,61.0,3.4,737.0,0.0,6.0,40.5,160.0,18.3,21.0,26.5,14.5,0.0,987.7,1006.2,0.0
2020060617,0.7,64.0,3.1,845.0,1.0,9.0,35.5,140.0,18.5,21.3,25.9,16.0,0.0,988.0,1006.5,0.0
2020060618,0.2,68.0,2.7,1020.0,7.0,10.0,27.7,160.0,17.6,20.1,23.9,10.0,0.0,988.6,1007.2,0.0
2020060619,0.0,97.0,0.7,6.0,9.0,10.0,22.4,250.0,18.8,21.7,19.3,7.0,10.7,990.6,1009.5,0.0
2020060620,0.0,96.0,1.1,8.0,2.0,9.0,21.6,250.0,18.9,21.8,19.6,3.0,0.3,989.8,1008.9,0.0
2020060705,0.0,97.0,1.7,277.0,8.0,8.0,18.8,290.0,17.3,19.7,17.8,1.0,0.0,992.6,1011.7,0.0
2020060706,0.0,95.0,0.4,458.0,6.0,6.0,18.7,0.0,16.3,18.5,17.2,1.0,0.0,992.8,1012.0,0.0
2020060707,0.0,95.0,0.6,407.0,0.0,0.0,19.8,230.0,17.1,19.5,18.0,10.0,0.0,993.2,1012.3,0.0
2020060708,0.0,92.0,0.3,256.0,0.0,0.0,21.4,0.0,17.9,20.5,19.3,19.0,0.0,993.0,1012.0,0.0
2020060709,0.0,78.0,1.2,457.0,0.0,1.0,25.3,70.0,17.3,19.7,21.3,28.0,0.0,993.3,1012.2,0.0
2020060710,0.9,65.0,1.0,585.0,0.0,0.0,29.1,180.0,16.3,18.5,23.3,37.0,0.0,993.2,1011.9,0.0
2020060711,1.0,62.0,2.1,902.0,0.0,0.0,31.7,200.0,16.9,19.2,24.7,46.0,0.0,992.6,1011.3,0.0
2020060712,1.0,51.0,1.6,1107.0,0.0,0.0,34.2,180.0,15.3,17.4,26.3,55.0,0.0,992.5,1011.1,0.0
2020060713,1.0,53.0,2.6,944.0,1.0,1.0,35.3,140.0,16.4,18.6,26.8,64.0,0.0,991.9,1010.4,0.0
2020060714,1.0,54.0,2.5,883.0,0.0,1.0,35.6,160.0,16.8,19.1,27.0,62.78947368421053,0.0,991.5,1010.0,0.0
2020060715,1.0,56.0,3.1,934.0,0.0,6.0,34.2,180.0,17.4,19.9,27.0,61.578947368421055,0.0,991.7,1010.2,0.0
2020060716,0.9,55.0,3.3,1059.0,0.0,5.0,31.8,160.0,16.5,18.8,26.3,60.368421052631575,0.0,991.6,1010.2,0.0
2020060717,1.0,56.0,3.3,1184.0,0.0,5.0,29.6,180.0,16.7,19.0,26.2,59.1578947368421,0.0,991.5,1010.1,0.0
2020060718,1.0,60.0,2.1,1329.0,0.0,5.0,27.1,140.0,16.6,18.9,25.0,57.94736842105263,0.0,991.4,1010.1,0.0
2020060719,0.7,62.0,2.4,1569.0,0.0,0.0,23.0,180.0,15.3,17.4,23.0,56.73684210526316,0.0,991.9,1010.6,0.0
2020060720,0.0,73.0,0.9,1650.0,0.0,4.0,20.8,70.0,15.5,17.6,20.6,55.526315789473685,0.0,992.4,1011.4,0.0
2020060805,0.0,99.0,0.0,397.0,0.0,0.0,14.7,0.0,13.7,15.7,13.9,54.31578947368421,0.0,994.9,1014.4,0.0
2020060806,0.0,99.0,0.0,381.0,0.0,2.0,15.0,0.0,13.7,15.7,13.9,53.10526315789474,0.0,995.2,1014.7,0.0
2020060807,0.0,92.0,0.1,572.0,0.0,0.0,16.4,0.0,15.0,17.0,16.4,51.89473684210526,0.0,995.5,1014.8,0.0
2020060808,0.3,81.0,0.4,902.0,0.0,0.0,19.5,0.0,16.8,19.1,20.2,50.68421052631579,0.0,995.7,1014.8,0.0
2020060809,1.0,66.0,0.9,972.0,0.0,0.0,24.9,180.0,16.9,19.2,23.7,49.473684210526315,0.0,995.7,1014.4,0.0
2020060810,1.0,60.0,1.9,913.0,0.0,0.0,29.7,160.0,17.7,20.2,26.1,48.26315789473684,0.0,995.3,1014.0,0.0
2020060811,1.0,55.0,2.3,1271.0,0.0,0.0,33.5,180.0,17.6,20.1,27.5,47.05263157894737,0.0,995.2,1013.7,0.0
2020060812,1.0,46.0,3.1,1473.0,0.0,0.0,37.3,200.0,16.0,18.2,28.8,45.84210526315789,0.0,995.2,1013.6,0.0
2020060813,1.0,42.0,3.0,1361.0,0.0,0.0,40.3,200.0,15.3,17.4,29.6,44.631578947368425,0.0,994.9,1013.4,0.0
2020060814,1.0,35.0,3.5,1394.0,0.0,0.0,41.9,180.0,12.6,14.6,29.8,43.421052631578945,0.0,994.5,1012.9,0.0
2020060815,1.0,40.0,3.0,1394.0,0.0,1.0,42.1,160.0,15.0,17.0,30.1,42.21052631578947,0.0,994.6,1013.0,0.0
2020060816,1.0,40.0,2.2,1726.0,0.0,1.0,40.6,160.0,14.3,16.3,29.4,41.0,0.0,994.8,1013.2,0.0
2020060817,1.0,40.0,2.4,1536.0,0.0,1.0,37.3,180.0,13.6,15.6,28.6,39.78947368421053,0.0,994.7,1013.1,0.0
2020060818,1.0,42.0,1.7,1530.0,0.0,0.0,32.9,180.0,13.6,15.6,27.7,38.578947368421055,0.0,994.9,1013.4,0.0
2020060819,1.0,49.0,1.8,1534.0,0.0,0.0,27.2,180.0,14.1,16.1,25.7,37.368421052631575,0.0,995.2,1013.9,0.0
2020060820,0.1,65.0,1.2,1412.0,0.0,0.0,23.5,90.0,15.6,17.7,22.6,36.15789473684211,0.0,995.5,1014.3,0.0
2020060905,0.0,99.0,0.1,376.0,0.0,5.0,14.1,0.0,12.9,14.9,13.1,34.94736842105263,0.0,995.9,1015.5,0.0
2020060906,0.0,99.0,0.1,398.0,0.0,3.0,14.4,0.0,12.8,14.8,13.0,33.73684210526316,0.0,996.4,1016.0,0.0
2020060907,0.0,90.0,0.1,716.0,0.0,0.0,15.9,0.0,14.6,16.6,16.3,32.526315789473685,0.0,996.4,1015.8,0.0
2020060908,0.8,74.0,0.5,1122.0,0.0,0.0,19.3,110.0,15.6,17.7,20.5,31.315789473684212,0.0,996.6,1015.7,0.0
2020060909,1.0,59.0,0.7,1459.0,0.0,0.0,25.3,70.0,16.4,18.6,25.0,30.10526315789474,0.0,996.2,1015.0,0.0
2020060910,1.0,47.0,2.4,1479.0,0.0,0.0,31.7,160.0,15.0,17.0,27.4,28.89473684210526,0.0,995.9,1014.5,0.0
2020060911,1.0,46.0,2.3,1315.0,0.0,0.0,38.1,140.0,15.9,18.1,28.7,27.684210526315788,0.0,996.0,1014.5,0.0
2020060912,1.0,43.0,2.6,1232.0,0.0,0.0,41.5,160.0,15.4,17.5,29.3,26.473684210526315,0.0,995.8,1014.2,0.0
2020060913,1.0,46.0,2.8,1367.0,0.0,0.0,48.2,180.0,16.5,18.8,29.4,25.263157894736842,0.0,995.6,1014.0,0.0
2020060914,1.0,47.0,2.7,1824.0,0.0,0.0,50.1,200.0,17.5,20.0,30.1,24.05263157894737,0.0,994.7,1013.1,0.0
2020060915,1.0,51.0,3.7,1884.0,0.0,0.0,49.1,200.0,18.3,21.0,29.6,22.842105263157897,0.0,994.3,1012.7,0.0
2020060916,1.0,50.0,3.2,1928.0,0.0,4.0,47.8,160.0,17.7,20.2,29.2,21.631578947368425,0.0,994.3,1012.7,0.0
2020060917,1.0,55.0,3.7,1814.0,0.0,4.0,42.1,140.0,18.2,20.9,28.1,20.421052631578945,0.0,994.3,1012.8,0.0
2020060918,1.0,58.0,2.7,1648.0,0.0,5.0,37.7,160.0,18.5,21.3,27.6,19.210526315789473,0.0,994.4,1012.9,0.0
2020060919,1.0,60.0,2.1,1495.0,1.0,4.0,30.4,110.0,17.9,20.5,26.3,18.0,0.0,994.8,1013.4,0.0
2020060920,0.1,71.0,0.5,1271.0,0.0,2.0,26.2,70.0,18.6,21.4,24.3,16.857142857142858,0.0,994.9,1013.5,0.0
2020061005,0.0,99.0,0.2,327.0,0.0,4.0,18.7,0.0,17.1,19.5,17.3,15.714285714285715,0.0,993.2,1012.4,0.0
2020061006,0.0,99.0,0.0,397.0,0.0,0.0,19.0,0.0,17.1,19.5,17.3,14.571428571428571,0.0,993.3,1012.5,0.0
2020061007,0.7,89.0,0.3,706.0,0.0,2.0,20.2,0.0,18.2,20.9,20.1,13.428571428571429,0.0,993.2,1012.3,0.0
2020061008,0.9,76.0,0.7,1218.0,0.0,5.0,25.0,110.0,18.8,21.7,23.3,12.285714285714286,0.0,992.7,1011.4,0.0
2020061009,1.0,67.0,2.4,1848.0,0.0,6.0,31.7,140.0,19.8,23.1,26.5,11.142857142857142,0.0,992.3,1010.9,0.0
2020061010,1.0,62.0,2.8,1397.0,1.0,4.0,38.8,200.0,20.1,23.5,28.1,10.0,0.0,991.5,1009.9,0.0
2020061011,1.0,60.0,2.6,1489.0,0.0,7.0,40.6,140.0,20.2,23.7,28.8,16.6,0.0,990.7,1009.0,0.0
2020061012,1.0,56.0,4.1,1284.0,0.0,4.0,47.2,200.0,19.4,22.5,29.1,23.2,0.0,990.3,1008.6,0.0
2020061013,1.0,57.0,3.6,1213.0,1.0,6.0,48.7,200.0,19.6,22.8,29.0,29.799999999999997,0.0,989.9,1008.2,0.0
2020061014,1.0,54.0,4.7,1629.0,0.0,7.0,43.8,180.0,18.0,20.6,28.2,36.4,0.0,989.4,1007.8,0.0
2020061015,0.7,54.0,4.0,1729.0,4.0,8.0,43.4,160.0,18.2,20.9,28.5,43.0,0.0,988.6,1006.9,0.0
2020061016,0.0,56.0,3.4,1832.0,9.0,10.0,34.6,160.0,17.5,20.0,27.1,38.0,0.0,988.5,1007.0,0.0
2020061017,0.1,66.0,2.1,1939.0,1.0,10.0,32.0,140.0,19.0,22.0,25.9,11.0,0.0,988.2,1006.8,0.0
2020061018,0.0,75.0,2.5,1075.0,1.0,10.0,27.4,160.0,19.0,22.0,23.8,20.0,0.0,988.1,1006.7,0.0
2020061019,0.0,88.0,1.5,716.0,7.0,7.0,24.7,90.0,19.5,22.7,21.6,14.0,0.4,988.5,1007.3,0.0
2020061020,0.0,95.0,1.0,432.0,9.0,9.0,23.9,70.0,20.0,23.4,20.9,14.0,0.0,988.3,1007.2,0.0
2020061105,0.0,100.0,0.1,134.0,9.0,9.0,22.4,0.0,21.0,24.9,21.1,10.75,0.9,983.9,1002.7,0.0
2020061106,0.0,100.0,1.3,82.0,9.0,9.0,22.4,250.0,21.1,25.0,21.2,7.5,0.0,983.7,1002.5,0.0
2020061107,0.0,100.0,1.1,329.0,8.0,8.0,23.3,250.0,21.4,25.5,21.5,4.25,0.0,983.9,1002.6,0.0
2020061108,0.0,96.0,2.0,887.0,4.0,10.0,25.7,250.0,22.0,26.4,22.7,1.0,0.0,984.0,1002.6,0.0
2020061109,0.1,91.0,1.9,1616.0,7.0,7.0,28.7,290.0,23.2,28.4,24.8,3.0,0.0,983.9,1002.5,0.0
2020061110,0.0,88.0,2.7,1880.0,8.0,8.0,27.1,270.0,22.0,26.4,24.2,4.0,0.0,983.8,1002.2,0.0
2020061111,0.1,78.0,3.3,1909.0,6.0,9.0,31.3,250.0,22.2,26.8,26.4,4.0,0.0,983.7,1002.1,0.0
2020061112,0.5,75.0,3.6,1921.0,6.0,9.0,32.5,270.0,21.8,26.1,26.7,7.0,0.0,983.6,1002.0,0.0
2020061113,0.2,74.0,2.9,1898.0,6.0,7.0,33.3,270.0,22.1,26.6,27.2,6.0,0.0,983.4,1001.7,0.0
2020061114,0.7,69.0,2.4,1843.0,5.0,7.0,40.8,270.0,22.5,27.2,28.8,11.0,0.0,982.6,1000.8,0.0
2020061115,0.6,65.0,1.9,1860.0,5.0,7.0,37.7,290.0,21.6,25.8,28.9,15.0,0.0,982.4,1000.6,0.0
2020061116,0.6,77.0,2.7,1046.0,4.0,6.0,35.4,90.0,23.3,28.6,27.8,6.0,0.0,982.3,1000.6,0.0
2020061117,0.1,73.0,2.4,1846.0,5.0,5.0,36.0,180.0,23.1,28.3,28.5,7.0,0.0,982.4,1000.6,0.0
2020061118,0.5,79.0,3.3,1902.0,5.0,5.0,30.5,180.0,22.3,26.9,26.3,9.0,0.0,983.0,1001.4,0.0
2020061119,0.0,85.0,1.5,1898.0,3.0,3.0,27.5,140.0,22.5,27.2,25.3,4.0,0.0,983.8,1002.3,0.0
2020061120,0.0,89.0,1.2,1847.0,5.0,5.0,25.2,160.0,22.2,26.8,24.2,16.0,0.0,984.3,1002.8,0.0
2020061205,0.0,98.0,0.6,725.0,3.0,7.0,23.1,230.0,22.2,26.8,22.6,3.0,0.0,985.4,1004.0,0.0
2020061206,0.0,97.0,0.0,668.0,8.0,8.0,23.4,0.0,22.2,26.8,22.8,1.0,0.0,985.6,1004.2,0.0
2020061207,0.0,97.0,0.8,443.0,8.0,8.0,23.9,160.0,22.5,27.2,23.1,1.0,0.0,986.2,1004.8,0.0
2020061208,0.0,94.0,0.9,487.0,7.0,7.0,25.8,140.0,22.4,27.1,23.5,1.0,0.0,986.5,1005.1,0.0
2020061209,0.0,89.0,1.8,685.0,8.0,8.0,29.0,110.0,22.5,27.2,24.5,2.0,0.0,986.8,1005.3,0.0
2020061210,0.0,84.0,2.4,822.0,5.0,9.0,30.3,160.0,22.1,26.6,25.1,3.0,0.0,987.1,1005.7,0.0
2020061211,0.3,75.0,3.1,1441.0,3.0,8.0,41.1,160.0,21.9,26.3,26.8,6.0,0.0,987.0,1005.5,0.0
2020061212,0.6,70.0,3.1,1694.0,4.0,8.0,46.0,160.0,22.4,27.1,28.5,8.0,0.0,986.5,1004.8,0.0
2020061213,0.6,64.0,3.4,1826.0,7.0,7.0,48.6,180.0,21.5,25.6,29.1,10.0,0.0,985.8,1004.0,0.0
2020061214,0.8,63.0,2.7,1826.0,2.0,6.0,49.3,160.0,22.0,26.4,29.9,22.0,0.0,984.8,1003.0,0.0
2020061215,1.0,64.0,3.4,1901.0,1.0,7.0,48.2,160.0,21.8,26.1,29.4,30.5,0.0,984.5,1002.7,0.0
2020061216,0.8,67.0,2.7,1910.0,2.0,7.0,43.3,180.0,22.1,26.6,28.9,39.0,0.0,984.2,1002.4,0.0
2020061217,0.3,70.0,2.8,1944.0,1.0,10.0,36.6,160.0,21.7,26.0,27.7,13.0,0.0,984.5,1002.8,0.0
2020061218,0.0,78.0,2.5,2000.0,8.0,10.0,31.1,160.0,22.0,26.4,26.2,34.0,0.0,984.7,1003.2,0.0
2020061219,0.0,82.0,1.9,1999.0,6.0,10.0,28.0,180.0,21.8,26.1,25.1,26.0,0.0,985.4,1004.0,0.0
2020061220,0.0,86.0,2.0,2000.0,1.0,10.0,26.2,140.0,21.5,25.6,24.0,8.0,0.0,985.3,1003.8,0.0
2020061305,0.0,100.0,1.1,6.0,9.0,10.0,22.4,20.0,21.4,25.5,21.5,5.666666666666666,2.7,984.9,1003.7,0.0
2020061306,0.0,100.0,0.4,6.0,0.0,10.0,22.4,0.0,21.3,25.3,21.4,3.333333333333333,2.5,985.1,1003.9,0.0
2020061307,0.0,100.0,1.0,1596.0,9.0,10.0,22.9,160.0,21.6,25.8,21.7,1.0,0.1,985.9,1004.7,0.0
2020061308,0.0,97.0,0.0,1995.0,10.0,10.0,23.9,0.0,21.7,26.0,22.3,2.0,0.2,986.1,1004.8,0.0
2020061309,0.0,94.0,0.8,1976.0,10.0,10.0,24.9,250.0,21.6,25.8,22.7,3.0,0.0,986.7,1005.4,0.0
2020061310,0.0,87.0,1.2,1986.0,1.0,10.0,27.1,160.0,21.4,25.5,23.8,3.0,0.0,986.8,1005.3,0.0
2020061311,0.0,89.0,0.9,1953.0,10.0,10.0,26.8,140.0,22.1,26.6,24.1,3.0,0.0,986.9,1005.4,0.0
2020061312,0.0,88.0,1.3,810.0,9.0,10.0,26.3,140.0,21.5,25.6,23.7,3.0,0.0,987.0,1005.6,0.0
2020061313,0.0,90.0,1.8,932.0,10.0,10.0,25.3,140.0,21.6,25.8,23.4,3.0,0.0,986.6,1005.2,0.0
2020061314,0.0,88.0,1.2,725.0,10.0,10.0,26.0,90.0,21.7,26.0,23.9,3.0,0.0,986.1,1004.6,0.0
2020061315,0.0,92.0,1.5,241.0,10.0,10.0,25.1,90.0,21.9,26.3,23.3,3.0,0.0,985.8,1004.4,0.0
2020061316,0.0,92.0,1.3,727.0,10.0,10.0,24.4,160.0,21.8,26.1,23.2,2.0,0.0,986.2,1004.8,0.0
2020061317,0.0,94.0,1.5,1487.0,10.0,10.0,24.4,180.0,21.8,26.1,22.9,2.0,0.0,986.5,1005.1,0.0
2020061318,0.0,96.0,1.4,939.0,10.0,10.0,24.2,110.0,22.0,26.4,22.7,2.0,0.1,986.1,1004.8,0.0
2020061319,0.0,96.0,1.0,1998.0,10.0,10.0,23.7,180.0,22.0,26.4,22.7,3.0,0.0,986.8,1005.5,0.0
2020061320,0.0,99.0,0.1,377.0,10.0,10.0,23.3,0.0,22.2,26.8,22.4,2.0,0.7,986.8,1005.5,0.0
2020061405,0.0,100.0,1.7,6.0,5.0,10.0,22.6,140.0,22.6,27.4,22.7,1.0,3.7,984.9,1003.5,0.0
2020061406,0.0,98.0,3.0,5.0,6.0,10.0,22.6,160.0,22.6,27.4,23.0,5.0,0.5,984.7,1003.3,0.0
2020061407,0.0,99.0,1.3,394.0,9.0,10.0,22.8,110.0,22.7,27.6,22.9,1.0,0.4,984.6,1003.2,0.0
2020061408,0.0,100.0,1.2,7.0,7.0,10.0,23.0,20.0,22.9,27.9,23.0,3.0,5.4,985.2,1003.8,0.0
2020061409,0.0,93.0,1.7,956.0,5.0,10.0,23.5,180.0,22.1,26.6,23.4,8.0,0.7,984.6,1003.1,0.0
2020061410,0.0,98.0,1.2,54.0,10.0,10.0,24.1,50.0,22.8,27.7,23.2,2.0,3.6,984.9,1003.5,0.0
2020061411,0.0,98.0,1.4,364.0,9.0,9.0,24.2,200.0,22.7,27.6,23.1,3.0,1.0,985.1,1003.7,0.0
2020061412,0.0,90.0,2.6,1975.0,9.0,9.0,24.4,270.0,22.0,26.4,23.8,4.0,0.0,985.4,1003.9,0.0
2020061413,0.0,85.0,3.6,1809.0,8.0,10.0,27.6,290.0,22.1,26.6,24.9,5.0,0.0,985.4,1004.0,0.0
2020061414,0.0,85.0,1.9,1895.0,10.0,10.0,26.9,290.0,21.9,26.3,24.6,5.0,0.0,985.5,1004.1,0.0
2020061415,0.0,87.0,1.4,1627.0,9.0,9.0,25.2,270.0,21.6,25.8,24.0,4.0,0.0,986.0,1004.5,0.0
2020061416,0.0,85.0,1.9,1891.0,9.0,9.0,25.3,290.0,21.8,26.1,24.5,4.0,0.0,985.9,1004.4,0.0
2020061417,0.0,81.0,3.0,1916.0,7.0,7.0,25.1,290.0,21.1,25.0,24.6,7.0,0.0,986.1,1004.7,0.0
2020061418,0.2,79.0,3.5,1854.0,4.0,6.0,24.7,290.0,20.6,24.3,24.5,6.0,0.0,986.1,1004.6,0.0
2020061419,0.1,81.0,3.2,1405.0,1.0,7.0,23.0,290.0,20.2,23.7,23.7,8.0,0.0,986.7,1005.3,0.0
2020061420,0.0,82.0,1.1,918.0,0.0,8.0,21.6,360.0,18.8,21.7,22.1,24.0,0.0,987.5,1006.2,0.0
2020061505,0.0,87.0,3.6,796.0,0.0,4.0,17.2,290.0,16.4,18.6,18.7,40.0,0.0,988.9,1007.9,0.0
2020061506,0.0,88.0,0.9,748.0,0.0,5.0,17.6,320.0,16.2,18.4,18.3,56.0,0.0,989.0,1008.0,0.0
2020061507,0.0,82.0,2.5,972.0,3.0,10.0,18.7,290.0,15.9,18.1,19.1,72.0,0.0,989.0,1007.9,0.0
2020061508,0.5,74.0,3.0,1097.0,1.0,5.0,20.6,270.0,16.0,18.2,20.9,71.92307692307692,0.0,989.1,1008.0,0.0
2020061509,0.4,69.0,3.2,1489.0,0.0,8.0,23.5,290.0,16.0,18.2,22.0,71.84615384615384,0.0,988.8,1007.6,0.0
